data_collection_log_timestamp,SSEN-2503607020,SSEN-2506608140,SSEN-2509015020,SSEN-2518012120,SSEN-2521012110,SSEN-2522012150,SSEN-2803012140,SSEN-7900001010,SSEN-7900004087,SSEN-7991001005,SSEN-8034001010,SSEN-8079001005,SSEN-8103001005,SSEN-8184001005,SSEN-8184001020
2024-02-19 13:00:00+00:00,3811,24413.5,4261.5,11965.5,29386,30860,25292.5,32609.5,20990,9910,9646,1540,13846.5,31054.5,33993.5
2024-02-19 14:00:00+00:00,3883,27962,3327,9988,26866.5,31926,22439,33684.5,18364.5,9271.5,9819,1512.5,12464,25910.5,25919
2024-02-19 15:00:00+00:00,4263.5,25355,4137.5,11563,25878,30589,20645,29263.5,17234.5,10840.5,6964.5,634.5,11530,27710.5,27760.5
2024-02-19 16:00:00+00:00,4862.5,23502,4083.5,12677,32313,25069,27191.5,31362,17675.5,10325.5,7644.5,1371.5,15028,27024,31994
2024-02-19 17:00:00+00:00,4211.5,28115.5,4228.5,16332,35253,31839.5,28107.5,39632.5,19206,10453.5,11042.5,1305,13794,27768,32322.5
2024-02-19 18:00:00+00:00,6918,35904,9641.5,17419.5,37399.5,39193.5,42336.5,52985,25462,14362,14012.5,1046.5,18332,34570,32949
2024-02-19 19:00:00+00:00,8969.5,44504,11451.5,14698.5,40030,45116.5,47344,51908,33835.5,19376.5,11790,1529,20110,47880,39893
2024-02-19 20:00:00+00:00,7160.5,38896,10708,15018,39864.5,47327,43182,53591,32531,19216.5,12516.5,1934.5,19325.5,43837,35454
2024-02-19 21:00:00+00:00,7416,34139.5,10176,16774.5,41292.5,45050.5,39060.5,47677.5,32741,13312,11132.5,2199.5,16682,33347.5,31288.5
2024-02-19 22:00:00+00:00,7753.5,33259.5,8704,16170,30989,38601.5,35040.5,44741,27260.5,10854.5,9064,523,15504.5,29107,26952
2024-02-19 23:00:00+00:00,4953,28020.5,7482,11076.5,27128.5,30190,28241,40036,21812.5,8102,7809.5,368.5,14287.5,24982.5,20836.5
2024-02-20 00:00:00+00:00,6816,23114.5,9435,8851.5,20357,34044,26455,31258,18811,6692.5,6852.5,252,14108.5,19712,17535.5
2024-02-20 01:00:00+00:00,13627.5,18102,46418,8913,23603.5,25116,30575.5,22158.5,15218.5,6478,5565,327,12021.5,14937.5,14157.5
2024-02-20 02:00:00+00:00,9588.5,16026.5,27027,7848.5,19886.5,19014,26543,21909,11670.5,5500.5,4771.5,328,9638,13719.5,11970
2024-02-20 03:00:00+00:00,8408,14939.5,14303,7061,17580.5,18400,20950,28135.5,9692,4573,4444.5,322.5,9196.5,11783,12359
2024-02-20 04:00:00+00:00,4129,13590.5,12208.5,6989.5,18140.5,18510.5,16041.5,29483,9279.5,4720,4449.5,244.5,9636.5,11652.5,11758
2024-02-20 05:00:00+00:00,4545,14330,14450.5,7615.5,24077.5,19988.5,15338,35606.5,9364,4558,4536.5,258.5,10977.5,12004,11548.5
2024-02-20 06:00:00+00:00,4844,18900,17201.5,8047.5,22739,22656.5,18156,32498.5,9785.5,5841.5,4824,529,10458.5,11630,14089.5
2024-02-20 07:00:00+00:00,5604.5,24526.5,11798,11353,27045,30904,27346.5,33871,14054,8853.5,7480.5,641,12292,18825.5,19900
2024-02-20 08:00:00+00:00,4956,26552,7708,9701.5,31466.5,30629,27641.5,34786.5,15490.5,11066,8592,854.5,13783.5,21596.5,25845.5
2024-02-20 09:00:00+00:00,2729,24930,4164,8441.5,28775,25802,23705,28181.5,16060,11897,7318,754,14945.5,22657.5,26694.5
2024-02-20 10:00:00+00:00,4109.5,24376.5,3985,8947.5,30388,23607.5,27379.5,26719.5,15032.5,9992,7365,466.5,12599,23816,29087.5
2024-02-20 11:00:00+00:00,4524.5,21284,6025,9888.5,28470.5,24563,29345.5,25563,14816.5,8932,8653,544.5,11963,23589.5,34017.5
2024-02-20 12:00:00+00:00,3425.5,21830.5,6528,10247.5,29181.5,24174.5,26830.5,28974.5,16841.5,10073,9871.5,985.5,13547,24924,35216.5
2024-02-20 13:00:00+00:00,3978.5,23164,7298.5,11547.5,30992,23784.5,25251,33607.5,18235,10909.5,10404,619,11346,26991.5,34967.5
2024-02-20 14:00:00+00:00,3990,21820.5,3973,12037,33042,25803,23411.5,33768,17968.5,10606,8826.5,369,10815,26414.5,36374.5
2024-02-20 15:00:00+00:00,4854,22801,4777,12035,32230,24437.5,25825,28816.5,17182.5,8772.5,9059.5,524.5,12557,24524,37039.5
2024-02-20 16:00:00+00:00,3820,21817,5314,13604.5,32811,25943,29644.5,28581.5,15934,8032.5,8670,473.5,14841,23366,34459.5
2024-02-20 17:00:00+00:00,4317.5,29364,5895.5,18200.5,37323.5,30277.5,36819.5,36828,18263,12526,10044.5,542,19050.5,27197,31832.5
2024-02-20 18:00:00+00:00,5657.5,35121,10575.5,15523,41299,37657,45508,45565,29059,17012,14793,1081.5,17800,32090.5,35143.5
2024-02-20 19:00:00+00:00,6043.5,40227.5,15350,16068,42919.5,49476.5,41536,55634.5,32451.5,17098.5,11399,927.5,16237,43798,44114.5
2024-02-20 20:00:00+00:00,5386,41885,11564,19085,44205,45199,45414,48572,34688.5,12677,12271,1693,15684,40962.5,44083.5
2024-02-20 21:00:00+00:00,5969,41405.5,9435.5,14076,36136.5,39612,43856.5,43820,29017,14630.5,11843.5,1563.5,17072.5,35336,34303
2024-02-20 22:00:00+00:00,5607,36379.5,8692.5,13733.5,34579,36654.5,36175,43872,26137,16092,9402,1643,16060.5,29657,28490
2024-02-20 23:00:00+00:00,4977,31995.5,9471.5,12373,30654.5,30581.5,29945,34667,20891.5,10753,6677.5,577.5,12737.5,21489.5,20969
2024-02-21 00:00:00+00:00,8178.5,24802,10854,9853,22594,31947.5,29179.5,28297.5,17533,8520,6098,343.5,12052.5,17179.5,18770.5
2024-02-21 01:00:00+00:00,18705,19445,48526,8745,21008.5,24957,29600.5,21673.5,15960.5,6376.5,5149,460,9989.5,13400.5,14007
2024-02-21 02:00:00+00:00,15940.5,16979.5,28509,7812.5,19475.5,16580,27036.5,22591.5,13273,5866.5,4446,1103.5,8574.5,11743,14226
2024-02-21 03:00:00+00:00,11427.5,15424.5,15276,7173.5,17834,16031,22368,27453.5,11244.5,5078,3907,1104,8522.5,10696,12855
2024-02-21 04:00:00+00:00,8326,15058,11592,7078.5,18733,16224.5,21174.5,27194,11013,4474.5,3856.5,1047,8548.5,10050,12820
2024-02-21 05:00:00+00:00,6554,16121,12864,7092,21612.5,17533.5,20543,35783,10378.5,4784,3644,705,11634.5,9708.5,11474.5
2024-02-21 06:00:00+00:00,7735.5,19810,14485,7161,25836,20903,18621,32483,10765,5670.5,4130.5,516.5,9784,11083,13062.5
2024-02-21 07:00:00+00:00,5424.5,23834.5,13472,9885.5,28760,31572.5,28812,33177,14753.5,9582,6427,510.5,10697.5,16767,19865
2024-02-21 08:00:00+00:00,5184.5,26966,7555.5,9259.5,26434.5,30869.5,28412,34767.5,18891.5,8854.5,9097.5,380.5,11803,21176.5,27091.5
2024-02-21 09:00:00+00:00,4696,31195.5,5430,11273.5,28028,27674,26792.5,26221,18955.5,9460,10090.5,514,15128,21968.5,26425
2024-02-21 10:00:00+00:00,3053,29035,4899,10995.5,33258,25780.5,27466,30964.5,16761,9434,10961.5,963,11870,24944.5,30794.5
2024-02-21 11:00:00+00:00,3233.5,27646,4513,11139.5,33241,27116.5,25714,32215.5,17929,8929.5,9639,796,10005.5,25025.5,40887.5
2024-02-21 12:00:00+00:00,4664.5,29865,6313.5,12262.5,35692,24102.5,23028.5,33208,18582.5,10190.5,9980.5,641,11065,26253.5,39008.5
2024-02-21 13:00:00+00:00,4735.5,27849,4438,10366,31331.5,25982,24164,38515.5,19338,9045,11376.5,602,10964,28941,37516.5
2024-02-21 14:00:00+00:00,5168.5,27636.5,5355,11133,33583,24603,27177.5,33666.5,19017.5,7922,10338,436.5,10374.5,29772.5,39600
2024-02-21 15:00:00+00:00,2850,27513,3636,10369.5,33049.5,24827,24852,33307.5,17763.5,8452,10050.5,612,11564,25641.5,35633.5
2024-02-21 16:00:00+00:00,3501,27701,4530.5,14569,36804.5,29458,34689,37482,17480.5,8778,9462,415.5,13133,26590,32492.5
2024-02-21 17:00:00+00:00,4319,28615.5,5101.5,18788.5,39518.5,30977,37238,39235.5,19663,12070,11805,448.5,15650,29944,32145.5
2024-02-21 18:00:00+00:00,5855,36518,7687,19139.5,41403.5,41323,45168.5,44726,27045,15090.5,13924.5,453,20599,34358.5,34190.5
2024-02-21 19:00:00+00:00,6711,40254.5,12207,15858.5,42002,42775,43076,46202,30840,17293.5,13985,1293.5,17999,41574.5,41768.5
2024-02-21 20:00:00+00:00,8627,38849,12762.5,18168,44678.5,45337,42818.5,48748,29697,16146,12690,1851,16016.5,39664.5,38704
2024-02-21 21:00:00+00:00,6901.5,38351.5,10615.5,15979.5,40351.5,44211,36404.5,45017,28316.5,11164.5,9917,1049,12907,35793.5,34292.5
2024-02-21 22:00:00+00:00,7425,33542.5,8699.5,14392,33709,35788,31466.5,51464,24742,9442.5,9292,1169,12581,30677.5,28877
2024-02-21 23:00:00+00:00,4352.5,27710,8701.5,12415,30947,25942.5,24846,37885,21782.5,9040.5,9508.5,901.5,12438,23986.5,21433
2024-02-22 00:00:00+00:00,6241,21346,9305.5,10260.5,27178.5,30110,22952,32467.5,19067.5,8722,7168,591,13075,16453,17683
2024-02-22 01:00:00+00:00,14018.5,19271,45170,8625,23404,23681,30279,25099,13636.5,6491,6082,338.5,9976,15881,15540.5
2024-02-22 02:00:00+00:00,13183,14728,27779.5,7422,19829.5,17110.5,29609,22336.5,10710,5617,4416.5,350.5,9522.5,14141,13588
2024-02-22 03:00:00+00:00,9344.5,13715.5,14220,7351,17708,13714,27693.5,30006,9299,5597,4235.5,308,8276,12554,12752.5
2024-02-22 04:00:00+00:00,6467.5,13726,11691,6729.5,19990,14245,24328.5,28507,8823.5,5328,4158.5,269,9801.5,11781,12518
2024-02-22 05:00:00+00:00,5826.5,15085.5,10833,7992.5,22526,14867.5,19815,36165.5,8751.5,4845,4226.5,347,13033.5,11284.5,12397
2024-02-22 06:00:00+00:00,5713.5,17714.5,12343.5,8917,26841.5,17021.5,22768.5,32804.5,9799.5,5944,4521.5,662.5,10160.5,12059.5,16312.5
2024-02-22 07:00:00+00:00,5642.5,22025.5,14150.5,10688.5,30433.5,28678.5,29649,36717.5,12450.5,8207,6134,613,12592.5,17326,20212.5
2024-02-22 08:00:00+00:00,3563,24319,10888,9325.5,26593.5,29365.5,23780,38528.5,17832,9637.5,7944.5,720.5,13116,23482,25622.5
2024-02-22 09:00:00+00:00,2153,23490,7549,9508.5,26416,24592.5,23181,30018.5,15306.5,8232.5,8382.5,575,10557.5,23329.5,28371.5
2024-02-22 10:00:00+00:00,2112.5,22357,5198.5,9490.5,26006,23183,23979,26757,16777.5,10535,7597.5,490.5,13185.5,22259,26211.5
2024-02-22 11:00:00+00:00,2441.5,24658.5,5178,12208.5,26850,26985,24522,25230.5,15331,11115,6942.5,369.5,9798,22979.5,32871.5
2024-02-22 12:00:00+00:00,3408,26757.5,4371,11676.5,28418.5,26377,25714.5,30258,17027,13400.5,7123,487,10639,24367.5,30954
2024-02-22 13:00:00+00:00,3477.5,24567.5,5341.5,11424,29810.5,31477,25184,32194.5,17854.5,10248.5,8581.5,544,12154,26111.5,37131.5
2024-02-22 14:00:00+00:00,4792.5,24397,5364.5,11640,34321,29401,25636,32767.5,17617,8953.5,9256.5,518.5,15690,22292.5,39864
2024-02-22 15:00:00+00:00,4760,26852,4712,11511.5,33039.5,27499.5,20623,33204.5,17339.5,9462,9491.5,493.5,12675,25096,34685.5
2024-02-22 16:00:00+00:00,4315.5,24203.5,4749,16600.5,32053.5,29526.5,27515.5,35979.5,17432.5,12563.5,11920,246.5,14855.5,24636.5,29396.5
2024-02-22 17:00:00+00:00,4439,32402.5,8693.5,19102,41522.5,39109.5,33992.5,38223,20586,10884,12108.5,292.5,17497.5,27502,32299.5
2024-02-22 18:00:00+00:00,4835,34890,11722.5,18335,44206.5,46288,42573,46093,24448,14802.5,12217,339.5,18702.5,33629.5,37069
2024-02-22 19:00:00+00:00,8542.5,44550.5,16343,19917.5,41692.5,51619.5,46589.5,50798.5,30571.5,15002.5,12519.5,510,20205.5,37928.5,36030
2024-02-22 20:00:00+00:00,6631.5,48158,10255,17434,45532,42564.5,44829,46893.5,27290,12534,10572,271,19192,38163,37690.5
2024-02-22 21:00:00+00:00,4607,41265.5,10079.5,15456,45202,41272,40307.5,50556,27898.5,13172.5,9897,447.5,19373,29741,32456
2024-02-22 22:00:00+00:00,4625,38496.5,8213,15612,35981,31584.5,33704.5,44455.5,26912.5,12033.5,11039.5,517.5,16774.5,27616.5,25952.5
2024-02-22 23:00:00+00:00,5897,30656.5,9372,13743.5,33239,28428.5,30757,37493,23647.5,9207.5,9061.5,323,13781.5,22111.5,19850.5
2024-02-23 00:00:00+00:00,7376.5,24575,11986.5,11851.5,27089,30521.5,31537,36969,21229.5,7717.5,8252,260.5,12333.5,17175.5,17322.5
2024-02-23 01:00:00+00:00,16774.5,20840,46663.5,10561.5,24648.5,26407,37751,27755.5,15119,7020,6347.5,373.5,10731.5,14822,16147.5
2024-02-23 02:00:00+00:00,15429.5,18102.5,29212.5,9970.5,21362.5,17689,31982,28065,12563.5,5401,4225,336,10950.5,12752,14029.5
2024-02-23 03:00:00+00:00,13689.5,15682,14139.5,8540,18388.5,16145.5,28029.5,30895.5,10675,4971.5,3979.5,246.5,11157.5,11776.5,13142.5
2024-02-23 04:00:00+00:00,8349.5,16074.5,13389,8330.5,18044.5,16095,23936,30471,9983.5,4759.5,3893,285,11590.5,11939.5,13057
2024-02-23 05:00:00+00:00,7045.5,15631,15243,8219,19634,15853,19775,35813,9862,4809,3943,373,13283,11610,12277
2024-02-23 06:00:00+00:00,9500.5,18832,12997,9021.5,22028,20291,20016.5,36325.5,10575,5414,4548,306.5,10988.5,12265,13628
2024-02-23 07:00:00+00:00,8213,23364,12189,10374.5,30992,27836,27035,34887.5,12655,8740.5,5994.5,360.5,12415.5,19137,14966
2024-02-23 08:00:00+00:00,3763.5,25797.5,7160.5,10485.5,32890.5,30137,27260,36697,15858,8976,8379,1098,12644.5,23731,23542
2024-02-23 09:00:00+00:00,4301,29250.5,5945.5,10072.5,31031,27448.5,24917.5,34463,17004,11275.5,7679.5,726,12985.5,25110,30883.5
2024-02-23 10:00:00+00:00,4338,27668,4201.5,14120.5,35195,28746,26788,36102.5,18323,10451,9622,401.5,10552,25931,34309
2024-02-23 11:00:00+00:00,3789,27937.5,5868.5,13107,28837,27335,25826.5,34052,18178.5,9926.5,8427,297.5,10346.5,27880.5,40251
2024-02-23 12:00:00+00:00,6279.5,31916,5372.5,10963,29825,29834.5,21870.5,36600.5,18635.5,10592,7653.5,291.5,13235.5,25330,39163
2024-02-23 13:00:00+00:00,5999,27967.5,5485,10767.5,30052,31454.5,26576.5,41029.5,18452,9834.5,7725,312.5,14552,28530.5,43023.5
2024-02-23 14:00:00+00:00,4303.5,25548,5550,9707,27060.5,28152,26060.5,40262.5,18023,9056.5,8260,1192.5,14802.5,27835.5,41581
2024-02-23 15:00:00+00:00,4390.5,28913,6070,11216,32223,27718,26909,37613.5,17175.5,9294.5,12471,463,13355,28528,37185
2024-02-23 16:00:00+00:00,3990,30780,7502.5,14925,36659.5,30671.5,32613.5,41136,16839,9732.5,12657,323,15525.5,28540.5,35764
2024-02-23 17:00:00+00:00,5318.5,37335,7665.5,17541.5,45884,38159,37515.5,45941,22707,13244.5,13445.5,1333.5,17737,33847,31389
2024-02-23 18:00:00+00:00,7059.5,40930,9196.5,20111.5,45667.5,45463,52090.5,55539.5,29274.5,14418.5,12788.5,1383,20479,39312.5,33081.5
2024-02-23 19:00:00+00:00,6022,44061.5,12832,20396.5,45689.5,50933,43796.5,54768,32564,17053,13081,1772.5,21960.5,39848.5,40142
2024-02-23 20:00:00+00:00,6699.5,44396,12165.5,17857,49523.5,46086,44829.5,48159,30078.5,15844,10117.5,2405,19067.5,40045.5,37235.5
2024-02-23 21:00:00+00:00,4836,39576.5,9772,16645,46607,40490,38272.5,44532,26912,13374,9167.5,1244,17040.5,31005.5,35129
2024-02-23 22:00:00+00:00,5931,34619.5,7214.5,13788,39461.5,32764,37654,43337,26479.5,10117,8540.5,1286.5,17933.5,25708,28864
2024-02-23 23:00:00+00:00,3822,31579,5776.5,12158,33612,29027,32075,37697.5,21801,9299.5,9205,505,15958,20449.5,25152.5
2024-02-24 00:00:00+00:00,6617.5,27353.5,11230,11634.5,27018,36570.5,33772.5,32733,18823,8757.5,9165.5,344,14404,16641,18769
2024-02-24 01:00:00+00:00,15881.5,24097.5,44746,9505.5,22530,32243.5,38264.5,29897,15308.5,7748.5,8624.5,285.5,11454.5,15073,16517
2024-02-24 02:00:00+00:00,16056.5,21117,29484.5,9977.5,20163.5,24683.5,33855.5,25133.5,13249.5,6077.5,6713.5,290.5,8522,12932.5,14936
2024-02-24 03:00:00+00:00,12861.5,19162.5,17161.5,7212.5,18932.5,20317,28427,30811,11899.5,4993,5277,274,10107,11600.5,13906
2024-02-24 04:00:00+00:00,8676,17996.5,14528,7413,20395.5,16678,25765.5,32158,12033,5047,5486.5,252.5,9296,10558,12130
2024-02-24 05:00:00+00:00,6320.5,17453,12507,7226.5,22776.5,15714.5,23365.5,41217.5,10494.5,4962.5,5282,310.5,12037.5,10328,12119
2024-02-24 06:00:00+00:00,5986.5,18895,9661,7240,24037.5,17303,21232,37278,11502.5,5314,4760,350,11814,11502,11914.5
2024-02-24 07:00:00+00:00,3254,21441.5,9613,7845.5,28702.5,23303,22094,33157.5,12396,6636,5217,254.5,13490.5,12194.5,14199.5
2024-02-24 08:00:00+00:00,2887,27807.5,5864.5,10166.5,34229,27912.5,26029,29355.5,14446,9798,7660,844.5,14864.5,16345.5,20721
2024-02-24 09:00:00+00:00,3504.5,32188,8142,11055.5,37781,33051,29614.5,33916,15661,10224.5,9093.5,500,18324,20251,22618
2024-02-24 10:00:00+00:00,4949,34107,10573.5,12369,36748,34941.5,34076.5,34269,22122.5,10511,10282.5,560.5,17057,24900,26619.5
2024-02-24 11:00:00+00:00,5517,37193,6958,11962.5,39788,31295.5,32771,34405.5,23754,11732,8345,823.5,14642,25636,32361
2024-02-24 12:00:00+00:00,6238.5,38901,9059,11793.5,34553.5,31868,30147,40947.5,20842.5,11052,10590,899,13255.5,29671,33289.5
2024-02-24 13:00:00+00:00,5294.5,29737,4680.5,14535.5,35845.5,35133,30829,44180.5,22262,11746,10660.5,891,15403,30621,33817
2024-02-24 14:00:00+00:00,6726,31779,4515.5,13293,33799,27215.5,29443,44577,21357,10138.5,8422,327,13996.5,31602,32339.5
2024-02-24 15:00:00+00:00,4946.5,33030.5,5864,13177.5,34943.5,26288.5,34036,41597,19256,10913.5,8140.5,256,14649.5,26612.5,29392
2024-02-24 16:00:00+00:00,4193.5,32181.5,6525,14374,33962,30639,34796.5,44176.5,20076,11483.5,8658,303,15162,26593.5,24882.5
2024-02-24 17:00:00+00:00,3591,30531,6471.5,15849,41992,34535,34379.5,47067,20664,13753.5,11329,315.5,16610,27590,29190.5
2024-02-24 18:00:00+00:00,4378,41934,8060,18422.5,41462.5,43404.5,41218,48555,25697.5,15234.5,12059,397.5,18126.5,30133.5,30768.5
2024-02-24 19:00:00+00:00,4401,45219,10916.5,19166.5,43222.5,43384,39946.5,49610,27704.5,15707,11519.5,503.5,17763,31171,36704
2024-02-24 20:00:00+00:00,5101.5,43906,12375,17500.5,45012.5,42231.5,36094,45766.5,25396,13486.5,10716.5,324,16475,31196,37971
2024-02-24 21:00:00+00:00,6764,34876,9025,17144,39224.5,37018.5,34928.5,49736.5,25517,13247.5,9443.5,249.5,15922,26030.5,32934
2024-02-24 22:00:00+00:00,6088,31699.5,7170.5,14662,33550.5,34630,33360,41531,23823.5,10719.5,8975.5,317,18386,25690,26804
2024-02-24 23:00:00+00:00,4571,29799.5,6066.5,16075.5,31175,29404.5,31802.5,38398.5,23393.5,8407.5,9137.5,296,15251,23167,23406
2024-02-25 00:00:00+00:00,7272.5,26456,8035,12383,29971.5,33247.5,32997.5,31040.5,22752.5,8574,7095,291.5,15742,20274.5,20387.5
2024-02-25 01:00:00+00:00,20643.5,21905,43528,11956.5,28878.5,30729.5,39363,29294.5,17884.5,7593,5549,263.5,12298.5,17302,16409
2024-02-25 02:00:00+00:00,20320.5,19821.5,26387.5,11290,24382.5,23744,34343,26337,14325.5,5435.5,5157.5,237.5,10694,14861.5,14897
2024-02-25 03:00:00+00:00,18748.5,18983.5,15369,10450,22297,18868.5,27922,27797,11432.5,4784.5,4991,253.5,10439,12685.5,13983
2024-02-25 04:00:00+00:00,12918.5,17421,13469,10085.5,21116.5,16244.5,26353.5,31439.5,10408,4985,4752.5,358,11445,12615.5,14425
2024-02-25 05:00:00+00:00,9729.5,18009.5,12006,9556.5,22965,16745,23482.5,35737.5,10916,4611.5,4805,330.5,12328.5,11683.5,13232
2024-02-25 06:00:00+00:00,6628.5,18330.5,9331.5,9949.5,22867.5,18068.5,20666.5,30019.5,11429,4907.5,5272.5,467,10961.5,11522,13108
2024-02-25 07:00:00+00:00,6226,21117.5,7829,11144,26917.5,22703.5,24844,26179.5,11398.5,5858,5910,268.5,12688.5,12482.5,13913.5
2024-02-25 08:00:00+00:00,2716.5,26769.5,6615,12853,30578,25049,24689.5,25617,12638,8295.5,8234.5,409,16009,17533,16699
2024-02-25 09:00:00+00:00,2851,29659,8433,11795,36553.5,31399.5,29042.5,32929.5,15318.5,10949,8674.5,414,20269.5,20378.5,18843
2024-02-25 10:00:00+00:00,3683.5,33138.5,7693.5,12704,39557,31865.5,30552.5,33911,18037.5,9882,8234.5,390.5,19759.5,24104,23807
2024-02-25 11:00:00+00:00,4138.5,35275.5,14461,15273,33687.5,29836,32838,34511,25099,10363,8048.5,523.5,14097,26417,34162.5
2024-02-25 12:00:00+00:00,6694,34301,10386,15257,37873,32610.5,37708.5,42455,24672,13411.5,11030,403.5,15142,26352,34346.5
2024-02-25 13:00:00+00:00,5873,33000.5,7883.5,13626,49052,33816.5,40557.5,51837.5,22149,12163,10338.5,834,18249,28307.5,36367
2024-02-25 14:00:00+00:00,7691.5,31824,9507.5,14977,41460.5,36871.5,43703,50552.5,21604.5,13291.5,10839.5,721.5,16372,29802,34357.5
2024-02-25 15:00:00+00:00,7776,35431,7643,14975,43894.5,33500,37144,48433.5,22947,11987,11068.5,690.5,11944,29920.5,34918.5
2024-02-25 16:00:00+00:00,7716,42556,7544,17271.5,44874,37090,38051.5,48369,24823,13905,11171,676,15660.5,35964,36343
2024-02-25 17:00:00+00:00,6391.5,46778,9310.5,21393.5,50632,43221,43629,53567.5,27718.5,14880.5,14889,675.5,17955.5,39914,36189.5
2024-02-25 18:00:00+00:00,7709.5,48007.5,9321,23736,49611,51530,51682,62773,33974.5,18933,12966.5,1286.5,21943.5,38192,40190.5
2024-02-25 19:00:00+00:00,9594.5,51035,11781.5,26842,48520.5,55616.5,54369,62344.5,32738.5,20816,13856.5,1168.5,23344,37147.5,37920
2024-02-25 20:00:00+00:00,6423,48270.5,12838,23431,50871,47358,47940.5,61454.5,31932,16428.5,11685,855.5,20141.5,37062.5,37249.5
2024-02-25 21:00:00+00:00,6302.5,39832,7607,22780.5,44155.5,40949.5,40438,60000,31762.5,13688.5,12164.5,476,19512,31152.5,34633.5
2024-02-25 22:00:00+00:00,7024,32138.5,12585,18410.5,38143.5,36352.5,34571,57321.5,28066,13038,10240.5,342,17456.5,28015.5,26335
2024-02-25 23:00:00+00:00,6610.5,26318.5,7713,18030.5,34700.5,28664,29213.5,46313.5,24317,9925.5,8866.5,936.5,15556.5,20841,20457.5
2024-02-26 00:00:00+00:00,7493,24463.5,11926.5,15919,30832.5,33418,29120.5,43146.5,20420,7726,7549.5,496,13020,15565.5,18421
2024-02-26 01:00:00+00:00,16730,17321.5,50824.5,11863,29103,30429,31780,35548.5,15402.5,5587,5271.5,299,10686,14844.5,14965
2024-02-26 02:00:00+00:00,16141.5,17385.5,32317,10216.5,24858,21307,30776,32812.5,11929,5229.5,4703,307.5,9326.5,11896,12864.5
2024-02-26 03:00:00+00:00,13354,15765.5,18120.5,10167,24537,17909.5,26601,36022.5,10287,4960.5,4231,294,9579,11003.5,12815
2024-02-26 04:00:00+00:00,9778.5,16061.5,13244,10779,23759,18471.5,24610,33903.5,10856.5,5097.5,4541,269.5,9865.5,11354,12021.5
2024-02-26 05:00:00+00:00,7318,17130.5,14718,8836.5,23636.5,19193.5,24520,40349,10745,5305.5,4148.5,334.5,12434.5,10506.5,11656
2024-02-26 06:00:00+00:00,9636.5,20145,15025,10833,29469,22869,23294,45053.5,11695.5,6300,4847,563.5,10562.5,11376.5,12233.5
2024-02-26 07:00:00+00:00,8697,28128.5,12572.5,12619,33111,33939,29043,45175.5,13936,9029.5,7226,423,12906,15948.5,19492
2024-02-26 08:00:00+00:00,5634.5,33076.5,9676,14175.5,32733.5,37064,29597,40329.5,16129.5,11012.5,10117,681.5,16197.5,21568.5,26531
2024-02-26 09:00:00+00:00,3479.5,33423,5391,12051,32056,32541.5,23960.5,37607.5,18847.5,14754,9011,622,19050.5,24327.5,27647
2024-02-26 10:00:00+00:00,4925,28919.5,4390,11308.5,38362.5,31025.5,28070,40247,21107.5,10036.5,8928,453.5,14555.5,29310,27182
2024-02-26 11:00:00+00:00,7395.5,29203.5,4618.5,9800,37567,30751,31351.5,40108.5,19346,12234.5,9654,356,12786,28391.5,27557.5
2024-02-26 12:00:00+00:00,3533.5,30867,5065,11422,37166,29128,30352.5,38278.5,22204,11554.5,10622.5,339.5,15946.5,32163,31530
2024-02-26 13:00:00+00:00,4561,32672.5,6700,11762,31675.5,35459,26026.5,43848,21115.5,12923.5,12548.5,286,14707.5,34199.5,32429
2024-02-26 14:00:00+00:00,6231,28624.5,5655,11207,28971,29307,25780,39481,23154.5,9947,9442.5,279,12237,30160,31212.5
2024-02-26 15:00:00+00:00,4115,26124,6362.5,12106,29488.5,25753,25801,38586.5,20159.5,10287.5,8401,1093.5,11311,26358,30169.5
2024-02-26 16:00:00+00:00,2954,31627.5,5423.5,16137,35477.5,25354.5,26576.5,37637.5,20680,12018,8290,1348,13418,25776.5,29288.5
2024-02-26 17:00:00+00:00,3677.5,33559.5,6765,16715,38318.5,34408,28095.5,45289,21472.5,12437.5,11812,1317.5,15972.5,29350,29816
2024-02-26 18:00:00+00:00,4756.5,38258.5,11993.5,18589.5,41395.5,43096,46893,51487.5,27386,16013.5,15671.5,1336,18500.5,36131.5,32039.5
2024-02-26 19:00:00+00:00,6764.5,46434.5,15126.5,18798,46892.5,49214,50181.5,59828.5,30767.5,21301,13815.5,1230.5,20014.5,49115,39671.5
